Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,Column1,Close OU,Column2,Year,Adj_Date
1021,19,V,Minnesota,3,0,1,4,-104,-110,5.5,-111,5.5,-120,2010,10212010
1021,20,H,Edmonton,1,0,1,2,-116,-110,5.5,-109,5.5,100,2010,10212010
1021,21,V,LosAngeles,0,1,1,2,-104,115,5,-115,5,-115,2010,10212010
1021,22,H,Phoenix,2,1,1,4,-116,-135,5,-105,5,-105,2010,10212010
1022,51,V,Calgary,3,2,1,6,110,125,5,-123,5,-140,2010,10222010
1022,52,H,Columbus,1,0,1,2,-130,-145,5,103,5,120,2010,10222010
1022,53,V,TampaBay,3,1,1,5,-105,110,6,-111,6,105,2010,10222010
1022,54,H,Atlanta,0,1,1,2,-115,-130,6,-109,6,-125,2010,10222010
1022,55,V,Ottawa,1,2,1,4,115,135,5.5,100,5.5,105,2010,10222010
1022,56,H,Buffalo,1,1,0,2,-135,-155,5.5,-120,5.5,-125,2010,10222010
1022,57,V,Chicago,1,1,0,2,-111,100,5.5,100,5.5,105,2010,10222010
1022,58,H,St.Louis,1,1,2,4,-109,-120,5.5,-120,5.5,-125,2010,10222010
1022,59,V,Minnesota,0,0,1,1,162,190,5.5,-110,5.5,-125,2010,10222010
1022,60,H,Vancouver,1,1,3,5,-182,-230,5.5,-110,5.5,105,2010,10222010
1023,1,V,NYIslanders,1,2,0,3,100,125,5.5,110,5.5,100,2010,10232010
1023,2,H,Florida,2,1,1,4,-120,-145,5.5,-130,5.5,-120,2010,10232010
1023,3,V,NYRangers,2,1,0,3,131,160,5,-113,5,-135,2010,10232010
1023,4,H,Boston,1,1,0,2,-151,-180,5,-107,5,115,2010,10232010
1023,5,V,Montreal,1,2,0,3,110,-105,5.5,100,5.5,100,2010,10232010
1023,6,H,Ottawa,0,0,0,0,-130,-115,5.5,-120,5.5,-120,2010,10232010
1023,7,V,Atlanta,1,1,1,3,210,215,6,-128,6,-125,2010,10232010
1023,8,H,Washington,0,1,2,4,-260,-265,6,108,6,105,2010,10232010
1023,9,V,Buffalo,2,3,1,6,125,130,5.5,110,5.5,120,2010,10232010
1023,10,H,NewJersey,0,0,1,1,-145,-150,5.5,-130,5.5,-140,2010,10232010
1023,11,V,Toronto,0,2,0,2,136,140,5.5,-107,5.5,-115,2010,10232010
1023,12,H,Philadelphia,2,1,2,5,-156,-160,5.5,-113,5.5,-105,2010,10232010
1023,13,V,Anaheim,1,2,1,4,173,180,5.5,-113,5.5,-120,2010,10232010
1023,14,H,Detroit,1,2,2,5,-203,-210,5.5,-107,5.5,100,2010,10232010
1023,15,V,Pittsburgh,0,0,0,0,-115,110,5.5,-111,5.5,100,2010,10232010
1023,16,H,St.Louis,0,0,0,1,-105,-130,5.5,-109,5.5,-120,2010,10232010
1023,17,V,Nashville,1,0,0,1,126,120,5.5,100,5.5,105,2010,10232010
1023,18,H,Dallas,0,0,0,0,-146,-140,5.5,-120,5.5,-125,2010,10232010
1023,19,V,Columbus,0,1,2,3,173,180,5.5,-110,5.5,-110,2010,10232010
1023,20,H,Chicago,2,0,0,2,-203,-210,5.5,-110,5.5,-110,2010,10232010
1023,21,V,Carolina,0,2,1,4,125,115,5,-130,5.5,105,2010,10232010
1023,22,H,Phoenix,0,0,3,3,-145,-135,5,110,5.5,-125,2010,10232010
1023,23,V,LosAngeles,2,2,2,6,105,110,5.5,-105,5.5,110,2010,10232010
1023,24,H,Colorado,2,1,1,4,-125,-130,5.5,-115,5.5,-130,2010,10232010
1023,25,V,SanJose,1,2,3,6,-145,-155,5.5,-110,5.5,-115,2010,10232010
1023,26,H,Edmonton,1,0,0,1,125,135,5.5,-110,5.5,-105,2010,10232010
1024,51,V,Nashville,2,1,1,4,134,135,5.5,-109,5.5,110,2010,10242010
1024,52,H,TampaBay,1,0,2,3,-154,-155,5.5,-111,5.5,-130,2010,10242010
1024,53,V,NewJersey,0,0,1,1,-104,-105,5,-109,5,-125,2010,10242010
1024,54,H,NYRangers,0,2,1,3,-116,-115,5,-111,5,105,2010,10242010
1024,55,V,SanJose,0,0,0,0,-106,-105,5.5,-101,5.5,120,2010,10242010
1024,56,H,Calgary,4,0,0,4,-114,-115,5.5,-119,5.5,-140,2010,10242010
1025,1,V,Philadelphia,0,0,1,1,-120,-125,5.5,-110,5.5,100,2010,10252010
1025,2,H,Columbus,1,1,0,2,100,105,5.5,-110,5.5,-120,2010,10252010
1025,3,V,Phoenix,0,1,1,2,115,115,5,-115,5,-130,2010,10252010
1025,4,H,Montreal,0,2,0,3,-135,-135,5,-105,5,110,2010,10252010
1025,5,V,LosAngeles,1,1,0,3,-111,-110,5.5,100,5.5,110,2010,10252010
1025,6,H,Minnesota,2,0,0,2,-109,-110,5.5,-120,5.5,-130,2010,10252010
1026,51,V,Florida,0,1,0,1,142,150,5.5,-105,5.5,115,2010,10262010
1026,52,H,Toronto,1,0,2,3,-162,-170,5.5,-115,5.5,-135,2010,10262010
1026,53,V,Buffalo,1,0,2,3,105,100,5.5,-105,5.5,110,2010,10262010
1026,54,H,Philadelphia,1,3,2,6,-125,-120,5.5,-115,5.5,-130,2010,10262010
1026,55,V,Phoenix,0,1,1,2,125,115,5.5,105,5.5,130,2010,10262010
1026,56,H,Ottawa,3,0,2,5,-145,-135,5.5,-125,5.5,-150,2010,10262010
1026,57,V,Edmonton,1,1,2,4,152,170,5.5,105,5.5,120,2010,10262010
1026,58,H,Calgary,2,2,0,5,-172,-200,5.5,-125,5.5,-140,2010,10262010
1026,59,V,Anaheim,0,3,2,5,125,145,5.5,-120,5.5,-135,2010,10262010
1026,60,H,Dallas,1,0,1,2,-145,-165,5.5,100,5.5,115,2010,10262010
1026,61,V,Colorado,1,1,1,3,157,170,5.5,-120,6,-110,2010,10262010
1026,62,H,Vancouver,1,1,1,4,-177,-200,5.5,100,6,-110,2010,10262010
1027,1,V,Atlanta,1,2,3,6,129,115,5.5,-115,5.5,-115,2010,10272010
1027,2,H,NYRangers,1,1,2,4,-149,-135,5.5,-105,5.5,-105,2010,10272010
1027,3,V,Washington,1,0,2,3,-135,-130,6,-110,6,-115,2010,10272010
1027,4,H,Carolina,0,0,0,0,115,110,6,-110,6,-105,2010,10272010
1027,5,V,NYIslanders,1,0,2,3,135,140,5.5,110,5.5,-105,2010,10272010
1027,6,H,Montreal,2,1,2,5,-155,-160,5.5,-130,5.5,-115,2010,10272010
1027,7,V,Pittsburgh,3,0,0,3,-110,-120,6,-110,6,100,2010,10272010
1027,8,H,TampaBay,2,1,2,5,-110,100,6,-110,6,-120,2010,10272010
1027,9,V,LosAngeles,1,0,0,1,130,125,5.5,-105,5.5,100,2010,10272010
1027,10,H,Chicago,1,1,1,3,-150,-145,5.5,-115,5.5,-120,2010,10272010
1027,11,V,NewJersey,0,1,1,2,130,140,5.5,110,5,-135,2010,10272010
1027,12,H,SanJose,3,1,1,5,-150,-160,5.5,-130,5,115,2010,10272010
1028,51,V,Toronto,0,0,0,0,152,145,5.5,113,5.5,125,2010,10282010
1028,52,H,Boston,1,1,0,2,-172,-165,5.5,-133,5.5,-145,2010,10282010
1028,53,V,Phoenix,3,0,1,4,180,155,5.5,105,5.5,105,2010,10282010
1028,54,H,Detroit,0,1,1,2,-210,-175,5.5,-125,5.5,-125,2010,10282010
1028,55,V,Edmonton,1,0,1,2,152,135,5.5,-110,5.5,-130,2010,10282010
1028,56,H,Columbus,2,0,0,3,-172,-155,5.5,-110,5.5,110,2010,10282010
1028,57,V,Florida,1,0,2,3,131,135,5.5,105,5.5,120,2010,10282010
1028,58,H,Ottawa,0,3,2,5,-151,-155,5.5,-125,5.5,-140,2010,10282010
1028,59,V,St.Louis,0,1,2,3,-102,-115,5,-130,5,-120,2010,10282010
1028,60,H,Nashville,0,0,0,0,-118,-105,5,110,5,100,2010,10282010
1028,61,V,Washington,0,0,1,1,-120,-120,6,-111,6,115,2010,10282010
1028,62,H,Minnesota,1,1,0,2,100,100,6,-109,6,-135,2010,10282010
1028,63,V,LosAngeles,1,2,2,5,105,100,5.5,-105,5.5,100,2010,10282010
1028,64,H,Dallas,1,0,1,2,-125,-120,5.5,-115,5.5,-120,2010,10282010
1028,65,V,Colorado,1,2,3,6,146,120,5.5,-110,5.5,-110,2010,10282010
1028,66,H,Calgary,2,2,1,5,-166,-140,5.5,-110,5.5,-110,2010,10282010
1029,1,V,Montreal,1,0,2,3,105,105,5.5,-115,5.5,-115,2010,10292010
1029,2,H,NYIslanders,0,1,0,1,-125,-125,5.5,-105,5.5,-105,2010,10292010
1029,3,V,Philadelphia,0,2,1,3,134,120,6,-111,5.5,-115,2010,10292010
1029,4,H,Pittsburgh,1,0,1,2,-154,-140,6,-109,5.5,-105,2010,10292010
1029,5,V,Carolina,1,2,1,4,110,115,5.5,-105,5.5,-105,2010,10292010
1029,6,H,NYRangers,0,3,0,3,-130,-135,5.5,-115,5.5,-115,2010,10292010
1029,7,V,Buffalo,2,0,1,3,-109,-110,5.5,-110,5.5,-125,2010,10292010
1029,8,H,Atlanta,0,2,1,4,-111,-110,5.5,-110,5.5,105,2010,10292010
1029,9,V,Edmonton,4,2,1,7,212,205,5.5,-130,5.5,-130,2010,10292010
1029,10,H,Chicago,2,1,1,4,-262,-245,5.5,110,5.5,110,2010,10292010
1029,11,V,NewJersey,0,1,1,2,105,-115,5.5,100,5.5,120,2010,10292010
1029,12,H,Anaheim,0,1,0,1,-125,-105,5.5,-120,5.5,-140,2010,10292010
1030,51,V,NYRangers,1,1,0,2,125,135,5.5,-102,5.5,105,2010,10302010
1030,52,H,Toronto,0,0,0,0,-145,-155,5.5,-118,5.5,-125,2010,10302010
1030,53,V,Florida,1,1,1,3,141,125,5.5,110,5.5,115,2010,10302010
1030,54,H,Montreal,0,1,0,1,-161,-145,5.5,-130,5.5,-135,2010,10302010
1030,55,V,Boston,1,2,1,4,-115,-125,5,-115,5,-130,2010,10302010
1030,56,H,Ottawa,0,0,0,0,-105,105,5,-105,5,110,2010,10302010
1030,57,V,NYIslanders,0,1,0,1,165,170,5.5,-120,5.5,-125,2010,10302010
1030,58,H,Philadelphia,2,4,0,6,-185,-200,5.5,100,5.5,105,2010,10302010
1030,59,V,Pittsburgh,1,1,1,3,-120,-110,5.5,-110,5.5,100,2010,10302010
1030,60,H,Carolina,0,0,0,0,100,-110,5.5,-110,5.5,-120,2010,10302010
1030,61,V,Nashville,0,1,1,2,134,140,5.5,-110,5.5,110,2010,10302010
1030,62,H,Detroit,2,1,2,5,-154,-160,5.5,-110,5.5,-130,2010,10302010
1030,63,V,Atlanta,3,0,0,3,149,190,5.5,-109,5.5,105,2010,10302010
1030,64,H,St.Louis,1,0,2,4,-169,-220,5.5,-111,5.5,-125,2010,10302010
1030,65,V,Chicago,0,1,2,3,-102,-120,5.5,-109,5.5,100,2010,10302010
1030,66,H,Minnesota,0,0,1,1,-118,100,5.5,-111,5.5,-120,2010,10302010
1030,67,V,Buffalo,0,0,0,0,118,100,5.5,-109,5.5,-125,2010,10302010
1030,68,H,Dallas,1,1,2,4,-138,-120,5.5,-111,5.5,105,2010,10302010
1030,69,V,Columbus,0,0,1,1,125,125,5.5,-125,5.5,-120,2010,10302010
1030,70,H,Colorado,1,3,1,5,-145,-145,5.5,105,5.5,100,2010,10302010
1030,71,V,TampaBay,0,1,2,3,-105,110,5.5,-112,5.5,110,2010,10302010
1030,72,H,Phoenix,0,0,0,0,-115,-130,5.5,-108,5.5,-130,2010,10302010
1030,73,V,Washington,1,6,0,7,-118,-110,5.5,-125,5.5,-105,2010,10302010
1030,74,H,Calgary,2,0,0,2,-102,-110,5.5,105,5.5,-115,2010,10302010
1030,75,V,NewJersey,0,1,0,1,139,110,5.5,110,5,-125,2010,10302010
1030,76,H,LosAngeles,1,2,0,3,-159,-130,5.5,-130,5,105,2010,10302010
1030,77,V,Anaheim,0,0,2,2,179,190,5.5,-118,5.5,-130,2010,10302010
1030,78,H,SanJose,2,3,0,5,-199,-220,5.5,-102,5.5,110,2010,10302010
1101,1,V,Carolina,0,1,1,2,145,150,5.5,-110,5.5,-110,2010,11012010
1101,2,H,Philadelphia,1,1,1,3,-165,-170,5.5,-110,5.5,-110,2010,11012010
1101,3,V,Chicago,1,0,1,2,-105,-140,5.5,-105,5.5,-110,2010,11012010
1101,4,H,NYRangers,1,0,2,3,-115,120,5.5,-115,5.5,-110,2010,11012010
1101,5,V,NewJersey,0,0,0,0,135,170,5.5,110,5.5,125,2010,11012010
1101,6,H,Vancouver,1,1,1,3,-155,-200,5.5,-130,5.5,-145,2010,11012010
1102,51,V,Ottawa,1,2,0,3,115,125,5.5,105,5.5,105,2010,11022010
1102,52,H,Toronto,0,0,2,2,-135,-145,5.5,-125,5.5,-125,2010,11022010
1102,53,V,Montreal,0,0,0,0,100,-110,5,-125,5,-145,2010,11022010
1102,54,H,Columbus,2,0,1,3,-120,-110,5,105,5,125,2010,11022010
1102,55,V,SanJose,0,0,0,0,-130,-130,5.5,-110,5.5,110,2010,11022010
1102,56,H,Minnesota,0,1,0,1,110,110,5.5,-110,5.5,-130,2010,11022010
1102,57,V,Vancouver,3,0,1,4,-151,-150,5.5,-125,5.5,-130,2010,11022010
1102,58,H,Edmonton,0,1,2,3,131,130,5.5,105,5.5,110,2010,11022010
1103,1,V,Boston,3,1,1,5,-140,-125,5,-120,5,-130,2010,11032010
1103,2,H,Buffalo,0,1,1,2,120,105,5,100,5,110,2010,11032010
1103,3,V,Toronto,1,0,3,4,190,210,6,-106,6,100,2010,11032010
1103,4,H,Washington,0,3,1,5,-220,-260,6,-114,6,-120,2010,11032010
1103,5,V,NYIslanders,0,0,2,2,134,135,5.5,-110,5.5,-120,2010,11032010
1103,6,H,Carolina,3,2,2,7,-154,-155,5.5,-110,5.5,100,2010,11032010
1103,7,V,Atlanta,1,1,2,4,105,115,5.5,-110,5.5,-110,2010,11032010
1103,8,H,Florida,1,1,1,3,-125,-135,5.5,-110,5.5,-110,2010,11032010
1103,9,V,NewJersey,1,1,3,5,160,170,5.5,115,5.5,110,2010,11032010
1103,10,H,Chicago,0,1,2,3,-180,-190,5.5,-135,5.5,-130,2010,11032010
1103,11,V,Pittsburgh,0,1,1,2,-109,-115,5.5,-120,5.5,-125,2010,11032010
1103,12,H,Dallas,2,2,1,5,-111,-105,5.5,100,5.5,105,2010,11032010
1103,13,V,Detroit,0,2,0,2,-115,-120,5.5,117,5.5,105,2010,11032010
1103,14,H,Calgary,1,0,0,1,-105,100,5.5,-137,5.5,-125,2010,11032010
1103,15,V,Nashville,2,1,0,3,110,115,5,-110,5.5,100,2010,11032010
1103,16,H,Phoenix,1,1,2,4,-130,-135,5,-110,5.5,-120,2010,11032010
1103,17,V,TampaBay,0,1,1,2,100,-110,5.5,-120,5.5,-130,2010,11032010
1103,18,H,Anaheim,1,0,1,3,-120,-110,5.5,100,5.5,110,2010,11032010
1104,51,V,Columbus,0,1,2,3,105,-120,5.5,-120,5.5,-120,2010,11042010
1104,52,H,Atlanta,0,0,0,0,-125,100,5.5,100,5.5,100,2010,11042010
1104,53,V,NYRangers,0,1,0,1,130,125,5.5,100,5.5,120,2010,11042010
1104,54,H,Philadelphia,0,3,1,4,-150,-145,5.5,-120,5.5,-140,2010,11042010
1104,55,V,NYIslanders,0,0,1,1,157,170,5.5,-106,5.5,-115,2010,11042010
1104,56,H,Ottawa,1,2,1,4,-177,-190,5.5,-114,5.5,-105,2010,11042010
1104,57,V,SanJose,0,0,0,0,-101,100,5.5,105,5.5,120,2010,11042010
1104,58,H,St.Louis,1,1,0,2,-119,-120,5.5,-125,5.5,-140,2010,11042010
1104,59,V,Vancouver,1,1,1,3,-120,-105,6,-111,6,-110,2010,11042010
1104,60,H,Colorado,0,0,1,1,100,-115,6,-109,6,-110,2010,11042010
1104,61,V,TampaBay,0,0,0,0,142,145,5.5,-110,5.5,-105,2010,11042010
1104,62,H,LosAngeles,0,0,1,1,-162,-165,5.5,-110,5.5,-115,2010,11042010
1105,1,V,NYRangers,1,1,1,3,110,145,5,-120,5,-130,2010,11052010
1105,2,H,NewJersey,0,0,0,0,-130,-165,5,100,5,110,2010,11052010
1105,3,V,Boston,0,0,3,3,120,110,5.5,-109,5.5,-115,2010,11052010
1105,4,H,Washington,0,3,2,5,-140,-130,5.5,-111,5.5,-105,2010,11052010
1105,5,V,Montreal,1,2,0,3,-104,120,5.5,100,5.5,105,2010,11052010
1105,6,H,Buffalo,1,1,0,2,-116,-140,5.5,-120,5.5,-125,2010,11052010
1105,7,V,Carolina,3,0,1,4,100,125,5.5,-105,5.5,-110,2010,11052010
1105,8,H,Florida,3,1,3,7,-120,-145,5.5,-115,5.5,-110,2010,11052010
1105,9,V,Calgary,1,0,0,1,105,105,5,-125,5,-125,2010,11052010
1105,10,H,Minnesota,1,0,1,2,-125,-125,5,105,5,105,2010,11052010
1105,11,V,Phoenix,0,1,2,3,120,-105,5.5,100,5.5,110,2010,11052010
1105,12,H,Dallas,1,4,1,6,-140,-115,5.5,-120,5.5,-130,2010,11052010
1105,13,V,Detroit,1,1,1,3,-156,-145,5.5,-120,5.5,-130,2010,11052010
1105,14,H,Edmonton,0,1,0,1,136,125,5.5,100,5.5,110,2010,11052010
1105,15,V,Pittsburgh,0,1,1,2,-120,-135,5.5,-135,5.5,-120,2010,11052010
1105,16,H,Anaheim,0,3,0,3,100,115,5.5,115,5.5,100,2010,11052010
1106,51,V,Nashville,0,0,1,1,141,145,5.5,105,5.5,125,2010,11062010
1106,52,H,LosAngeles,2,2,0,4,-161,-165,5.5,-125,5.5,-145,2010,11062010
1106,53,V,St.Louis,1,0,0,2,109,100,5,-115,5,-110,2010,11062010
1106,54,H,Boston,0,0,1,1,-129,-120,5,-105,5,-110,2010,11062010
1106,55,V,Buffalo,0,1,1,3,128,125,5.5,100,5.5,105,2010,11062010
1106,56,H,Toronto,1,1,0,2,-148,-145,5.5,-120,5.5,-125,2010,11062010
1106,57,V,Ottawa,1,1,1,3,-104,100,5.5,100,5.5,105,2010,11062010
1106,58,H,Montreal,0,1,1,2,-116,-120,5.5,-120,5.5,-125,2010,11062010
1106,59,V,Philadelphia,1,0,1,2,-145,-150,5.5,-118,5.5,-115,2010,11062010
1106,60,H,NYIslanders,0,1,0,1,125,130,5.5,-102,5.5,-105,2010,11062010
1106,61,V,Florida,0,0,2,2,125,115,5.5,-105,5.5,100,2010,11062010
1106,62,H,Carolina,0,1,2,3,-145,-135,5.5,-115,5.5,-120,2010,11062010
1106,63,V,Chicago,2,2,0,5,-144,-135,5.5,-120,5.5,-130,2010,11062010
1106,64,H,Atlanta,1,3,0,4,124,115,5.5,100,5.5,110,2010,11062010
1106,65,V,Minnesota,1,1,1,3,139,155,5.5,110,5.5,115,2010,11062010
1106,66,H,Columbus,1,1,0,2,-159,-175,5.5,-130,5.5,-135,2010,11062010
1106,67,V,Dallas,0,0,0,0,119,125,5.5,-135,5.5,-140,2010,11062010
1106,68,H,Colorado,1,2,2,5,-139,-145,5.5,115,5.5,120,2010,11062010
1106,69,V,Pittsburgh,0,3,0,4,-109,-115,5.5,-109,5.5,100,2010,11062010
1106,70,H,Phoenix,2,1,0,3,-111,-105,5.5,-111,5.5,-120,2010,11062010
1106,71,V,Detroit,0,3,1,4,130,125,5.5,-107,5.5,-105,2010,11062010
1106,72,H,Vancouver,1,2,3,6,-150,-145,5.5,-113,5.5,-115,2010,11062010
1106,73,V,TampaBay,1,0,1,2,139,150,5.5,-110,5.5,-110,2010,11062010
1106,74,H,SanJose,2,2,1,5,-159,-170,5.5,-110,5.5,-110,2010,11062010
1107,1,V,Philadelphia,1,1,0,2,135,170,6,-109,6,-110,2010,11072010
1107,2,H,Washington,1,1,0,3,-155,-190,6,-111,6,-110,2010,11072010
1107,3,V,St.Louis,0,1,1,2,110,115,5,-130,5,-125,2010,11072010
1107,4,H,NYRangers,0,0,0,0,-130,-135,5,110,5,105,2010,11072010
1107,5,V,Edmonton,0,0,2,2,190,170,5.5,-128,5.5,-135,2010,11072010
1107,6,H,Chicago,1,0,0,1,-220,-190,5.5,108,5.5,115,2010,11072010
1107,7,V,Nashville,2,0,2,4,110,110,5.5,-105,5.5,-115,2010,11072010
1107,8,H,Anaheim,2,0,3,5,-130,-130,5.5,-115,5.5,-105,2010,11072010
1108,51,V,Phoenix,1,1,0,2,160,170,5.5,-105,5.5,-105,2010,11082010
1108,52,H,Detroit,1,0,1,3,-180,-200,5.5,-115,5.5,-115,2010,11082010
1109,1,V,Edmonton,0,0,1,1,136,140,5.5,-115,5.5,-125,2010,11092010
1109,2,H,Carolina,4,1,2,7,-156,-160,5.5,-105,5.5,105,2010,11092010
1109,3,V,Washington,1,2,2,5,-130,-150,5.5,-115,5.5,-120,2010,11092010
1109,4,H,NYRangers,2,1,0,3,110,130,5.5,-105,5.5,100,2010,11092010
1109,5,V,Vancouver,0,0,0,0,-125,-120,5.5,-125,5.5,-105,2010,11092010
1109,6,H,Montreal,1,0,1,2,105,100,5.5,105,5.5,-115,2010,11092010
1109,7,V,Atlanta,1,0,1,2,141,130,5.5,-125,5.5,-130,2010,11092010
1109,8,H,Ottawa,2,2,1,5,-161,-150,5.5,105,5.5,110,2010,11092010
1109,9,V,Toronto,0,0,0,0,125,130,5.5,-110,5.5,-105,2010,11092010
1109,10,H,TampaBay,3,0,1,4,-145,-150,5.5,-110,5.5,-115,2010,11092010
1109,11,V,Calgary,0,1,3,4,110,100,5.5,-111,5.5,100,2010,11092010
1109,12,H,Colorado,1,0,1,2,-130,-120,5.5,-109,5.5,-120,2010,11092010
1109,13,V,Anaheim,1,1,0,3,162,180,5.5,-109,5.5,-130,2010,11092010
1109,14,H,SanJose,1,0,1,2,-182,-210,5.5,-111,5.5,110,2010,11092010
1110,51,V,Buffalo,0,3,1,5,125,110,5,-135,5,-150,2010,11102010
1110,52,H,NewJersey,1,3,0,4,-145,-130,5,115,5,130,2010,11102010
1110,53,V,Boston,2,0,5,7,100,105,5.5,100,5.5,120,2010,11102010
1110,54,H,Pittsburgh,2,2,0,4,-120,-125,5.5,-120,5.5,-140,2010,11102010
1110,55,V,St.Louis,0,1,0,1,-115,-115,5,-110,5,-115,2010,11102010
1110,56,H,Columbus,3,3,2,8,-105,-105,5,-110,5,-105,2010,11102010
1110,57,V,Toronto,0,0,1,1,125,125,5.5,100,5.5,105,2010,11102010
1110,58,H,Florida,1,1,2,4,-145,-145,5.5,-120,5.5,-125,2010,11102010
1110,59,V,Phoenix,0,2,0,2,145,160,5.5,100,5.5,100,2010,11102010
1110,60,H,Chicago,1,0,0,1,-165,-180,5.5,-120,5.5,-120,2010,11102010
1110,61,V,NYIslanders,0,0,0,0,145,120,5.5,-120,5.5,-130,2010,11102010
1110,62,H,Anaheim,0,0,1,1,-165,-140,5.5,100,5.5,110,2010,11102010
1111,1,V,Buffalo,0,2,0,2,146,135,5.5,105,5.5,-115,2010,11112010
1111,2,H,NYRangers,1,1,0,3,-166,-155,5.5,-125,5.5,-105,2010,11112010
1111,3,V,Montreal,1,0,2,3,125,130,5.5,105,5,-125,2010,11112010
1111,4,H,Boston,1,0,0,1,-145,-150,5.5,-125,5,105,2010,11112010
1111,5,V,TampaBay,1,0,2,3,174,170,6,-115,6,-110,2010,11112010
1111,6,H,Washington,0,2,4,6,-194,-200,6,-105,6,-110,2010,11112010
1111,7,V,Philadelphia,2,2,4,8,-115,-115,5.5,-109,5.5,-110,2010,11112010
1111,8,H,Carolina,0,0,1,1,-105,-105,5.5,-111,5.5,-110,2010,11112010
1111,9,V,Minnesota,0,0,1,1,-105,110,5.5,-109,5.5,-105,2010,11112010
1111,10,H,Atlanta,2,1,2,5,-115,-130,5.5,-111,5.5,-115,2010,11112010
1111,11,V,Edmonton,0,0,2,2,210,210,5.5,-125,5.5,-125,2010,11112010
1111,12,H,Detroit,3,2,1,6,-250,-250,5.5,105,5.5,105,2010,11112010
1111,13,V,Vancouver,1,1,4,6,-104,-125,5.5,-110,5.5,-115,2010,11112010
1111,14,H,Ottawa,1,0,1,2,-116,105,5.5,-110,5.5,-105,2010,11112010
1111,15,V,Nashville,0,1,1,3,146,135,5,-120,5,-140,2010,11112010
1111,16,H,St.Louis,1,0,1,2,-166,-155,5,100,5,120,2010,11112010
1111,17,V,Dallas,1,0,0,1,146,150,5.5,100,5.5,100,2010,11112010
1111,18,H,LosAngeles,1,0,2,3,-166,-170,5.5,-120,5.5,-120,2010,11112010
1111,19,V,NYIslanders,0,1,0,1,200,240,5.5,-130,5.5,-115,2010,11112010
1111,20,H,SanJose,0,1,0,2,-240,-300,5.5,110,5.5,-105,2010,11112010
1112,51,V,TampaBay,0,0,1,1,145,170,6,100,6,105,2010,11122010
1112,52,H,Pittsburgh,0,2,3,5,-165,-200,6,-120,6,-125,2010,11122010
1112,53,V,Edmonton,2,1,0,3,152,190,5.5,-109,5.5,100,2010,11122010
1112,54,H,NewJersey,1,1,1,4,-172,-220,5.5,-111,5.5,-120,2010,11122010
1112,55,V,Colorado,1,3,1,5,120,120,5.5,-109,5.5,-105,2010,11122010
1112,56,H,Columbus,1,0,0,1,-140,-140,5.5,-111,5.5,-115,2010,11122010
1112,57,V,Minnesota,1,0,0,1,136,140,5.5,100,5.5,120,2010,11122010
1112,58,H,Florida,2,0,0,2,-156,-160,5.5,-120,5.5,-140,2010,11122010
1112,59,V,Calgary,1,1,2,4,105,100,5.5,110,5.5,130,2010,11122010
1112,60,H,Phoenix,0,3,2,5,-125,-120,5.5,-130,5.5,-150,2010,11122010
1112,61,V,Dallas,1,0,1,2,125,120,5.5,-125,5.5,-120,2010,11122010
1112,62,H,Anaheim,1,0,2,3,-145,-140,5.5,105,5.5,100,2010,11122010
1113,1,V,Ottawa,1,0,1,2,146,145,5,-125,5,-145,2010,11132010
1113,2,H,Boston,0,0,0,0,-166,-165,5,105,5,125,2010,11132010
1113,3,V,Washington,1,0,1,2,-130,-120,5.5,-120,5.5,-125,2010,11132010
1113,4,H,Buffalo,0,2,0,3,110,100,5.5,100,5.5,105,2010,11132010
1113,5,V,Vancouver,2,1,2,5,-135,-155,5.5,100,5.5,105,2010,11132010
1113,6,H,Toronto,2,1,0,3,115,135,5.5,-120,5.5,-125,2010,11132010
1113,7,V,Carolina,0,2,0,2,131,135,5.5,110,5.5,110,2010,11132010
1113,8,H,Montreal,2,3,2,7,-151,-155,5.5,-130,5.5,-130,2010,11132010
1113,9,V,Florida,0,1,1,2,175,190,5.5,-110,5.5,110,2010,11132010
1113,10,H,Philadelphia,2,3,0,5,-205,-220,5.5,-110,5.5,-130,2010,11132010
1113,11,V,Pittsburgh,0,1,3,4,-120,-115,6,-105,6,-105,2010,11132010
1113,12,H,Atlanta,1,0,1,2,100,-105,6,-115,6,-115,2010,11132010
1113,13,V,Colorado,0,0,1,1,190,215,5.5,-125,5.5,-120,2010,11132010
1113,14,H,Detroit,1,2,0,3,-230,-255,5.5,105,5.5,100,2010,11132010
1113,15,V,Chicago,1,2,0,3,-115,-120,5.5,105,5.5,110,2010,11132010
1113,16,H,Nashville,0,2,1,4,-105,100,5.5,-125,5.5,-130,2010,11132010
1113,17,V,St.Louis,1,1,1,3,-104,-110,5,-130,5,-120,2010,11132010
1113,18,H,Phoenix,1,3,1,5,-116,-110,5,110,5,100,2010,11132010
1113,19,V,Calgary,0,1,2,3,172,180,5.5,-110,5.5,105,2010,11132010
1113,20,H,SanJose,2,1,1,4,-202,-210,5.5,-110,5.5,-125,2010,11132010
1113,21,V,NYIslanders,1,0,0,1,211,200,5.5,-105,5.5,110,2010,11132010
1113,22,H,LosAngeles,2,1,2,5,-251,-240,5.5,-115,5.5,-130,2010,11132010
1114,51,V,Edmonton,0,2,0,2,173,155,5.5,-109,5.5,-115,2010,11142010
